news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
902,"Trump's Shutdown Layoffs Deepen Impasse, Angering Democrats - The New ...","Trump’s Shutdown Layoffs Deepen Impasse, Angering Democrats  The New York TimesWhite House says federal firings have begun as government shutdown drags on  CNNTrump Layoffs, Shattered Trust Harden Democrats’ Shutdown Stance  Bloomberg.comFirings of federal workers begin as White House seeks to pressure Democrats in government shutdown  AP NewsTrump administration issues layoff notices to more than 4,000 workers during",US,Financial Services,6.8,neutral,https://www.nytimes.com/2025/10/11/us/politics/trump-government-shutdown-layoffs-democrats.html,,"Trump’s Shutdown Layoffs Deepen Impasse, Angering Democrats  The New York TimesWhite House says federal firings have begun as government shutdown drags on  CNNTrump Layoffs, Shattered Trust Harden Democrats’ Shutdown Stance  Bloomberg.comFirings of federal workers begin as White House seeks to pressure Democrats in government shutdown  AP NewsTrump administration issues layoff notices to more than 4,000 workers during",,2025-10-11 00:00:00+00:00,nytimes.com,,486,,,1,29
977,Thousands of Palestinians return to what's left of their homes as Gaza ceasefire takes effect,"Thousands of Palestinians return to what’s left of their homes as Gaza ceasefire takes effect  AP NewsOctober 10, 2025 - Israel-Hamas war  CNNTrump’s week in review: President secures historic peace deal to bring hostages home as shutdown continues  Fox NewsTrusting Trump: Why Hamas gambled on giving up Gaza hostages  ReutersTrump’s peace plan comes with some major st",US,Real Estate,7.5,neutral,https://apnews.com/article/gaza-shelling-ceasefire-israel-c832ff32cf332805ffb50bffa35e8220,,"Thousands of Palestinians return to what’s left of their homes as Gaza ceasefire takes effect  AP NewsOctober 10, 2025 - Israel-Hamas war  CNNTrump’s week in review: President secures historic peace deal to bring hostages home as shutdown continues  Fox NewsTrusting Trump: Why Hamas gambled on giving up Gaza hostages  ReutersTrump’s peace plan comes with some major st",,2025-10-11 01:37:00+00:00,apnews.com,,491,,,1,30
1195,Trump Heads to Israel and Then Egypt as Hostage-Prisoner Swap Nears ...,"Trump Heads to Israel and Then Egypt as Hostage-Prisoner Swap Nears  The New York TimesWhen Biden visited Israel, wounds were fresh and tension was mounting. Two years later, Trump arrives with prospect of peace  CNNTrump says Hamas may release 20 hostages ‘a little bit early’ as he heads to Middle East  Fox NewsPresident Travels to Israel for Hostage Release  The New York TimesHere's the biggest news you miss",US,Financial Services,6,neutral,https://www.nytimes.com/2025/10/12/us/politics/trump-leaves-for-a-visit-to-israel-and-will-later-co-chair-a-meeting-in-egypt-on-the-gaza-peace-plan.html,,"Trump Heads to Israel and Then Egypt as Hostage-Prisoner Swap Nears  The New York TimesWhen Biden visited Israel, wounds were fresh and tension was mounting. Two years later, Trump arrives with prospect of peace  CNNTrump says Hamas may release 20 hostages ‘a little bit early’ as he heads to Middle East  Fox NewsPresident Travels to Israel for Hostage Release  The New York TimesHere's the biggest news you miss",,2025-10-12 00:00:00+00:00,nytimes.com,,585,,,2,31
1201,Stock futures rise after Trump hints at backing off from new China tariffs,"Stock futures rebound from Friday’s rout after Trump says China situation ‘will all be fine’: Live updates  CNBCStock futures rise after Trump hints at backing off from new China tariffs  CNNTrump’s 100% tariff threat sparks defiance from Beijing  PoliticoMarket sell-off: Trump post lops off $2 trillion from stocks in a single day  CNBCTrump, Vance Open Door to China Deal as Trade Spa",US,Financial Services,8.4,neutral,https://www.msn.com/en-us/news/other/stock-futures-rise-after-trump-hints-at-backing-off-from-new-china-tariffs/ar-AA1OkzUQ,,"Stock futures rebound from Friday’s rout after Trump says China situation ‘will all be fine’: Live updates  CNBCStock futures rise after Trump hints at backing off from new China tariffs  CNNTrump’s 100% tariff threat sparks defiance from Beijing  PoliticoMarket sell-off: Trump post lops off $2 trillion from stocks in a single day  CNBCTrump, Vance Open Door to China Deal as Trade Spa",,2025-10-12 22:36:00+00:00,msn.com,,587,,,2,32
1180,"Drones, Helicopters, Hundreds of Arrests: Trump’s Immigration Crackdown in Chicago So Far - The New York Times","How Trump’s Chicago Immigration Crackdown Escalated, in 10 Videos  The New York Times‘It’s Never Been This Bad’  The AtlanticThe Emergency Is the Atmosphere  Organizing My ThoughtsBlack People Knew This Would Happen  The Intercept'It was like a movie' - How immigration raid on Chicago",US,Technology,7.5,neutral,https://www.nytimes.com/2025/10/01/us/trump-chicago-immigration-national-guard.html,,"How Trump’s Chicago Immigration Crackdown Escalated, in 10 Videos  The New York Times‘It’s Never Been This Bad’  The AtlanticThe Emergency Is the Atmosphere  Organizing My ThoughtsBlack People Knew This Would Happen  The Intercept'It was like a movie' - How immigration raid on Chicago",,2025-10-01 00:00:00+00:00,nytimes.com,,594,,,2,33
1189,Singapore executes Malaysian drug trafficker in 12th execution this year,Bus,US,Financial Services,6,neutral,https://apnews.com/article/singapore-malaysia-death-penalty-execution-d6e5aab38fc6f54d1911bacf717d2c1c,,,,2025-10-12 20:02:52+00:00,apnews.com,,597,,,2,34
1207,"16 people died in a blast at a Tennessee explosives factory early Friday, sheriff says","A factory that makes munitions for the military exploded, killing 16 people and leaving no survivors  Fortune'In an instant, they were gone' - small town mourns after Tennessee explosives factory blast  BBCATF deploys elite team after deadly Tennessee explosion; search on for 18 missing  Fox News16 People Killed in Blast at Tennessee Explosives Plant, Officials Confirm  The New York TimesNo survivors in Tennessee explosives factory blast, of",US,Industrials,6,neutral,https://www.msn.com/en-us/news/us/16-people-died-in-a-blast-at-a-tennessee-explosives-factory-early-friday-the-sheriff-says/ar-AA1OfE8K,,"A factory that makes munitions for the military exploded, killing 16 people and leaving no survivors  Fortune'In an instant, they were gone' - small town mourns after Tennessee explosives factory blast  BBCATF deploys elite team after deadly Tennessee explosion; search on for 18 missing  Fox News16 People Killed in Blast at Tennessee Explosives Plant, Officials Confirm  The New York TimesNo survivors in Tennessee explosives factory blast, of",,2025-10-12 19:56:00+00:00,msn.com,,589,,,2,35
1204,Vance says Trump is 'looking at all his options' as the president threatens to invoke the Insurrection Act,"Vance says administration will keep fighting to send National Guard to Chicago  NPRCircuit Court walks back judge’s block on Trump’s National Guard call-up in Chicago  PoliticoNational Guard troops in Illinois can remain federalized but can’t be deployed, appeals court rules  CNNHow do you feel about the arrival of National Guard troops in the Chicago area? Here's what you told us.  Chicago Sun-TimesGov. JB Pritzker points to Trump inconsistencies in deployment of National Guard to",US,Technology,6.8,neutral,https://www.msn.com/en-us/news/politics/vance-says-trump-is-looking-at-all-his-options-as-the-president-threatens-to-invoke-the-insurrection-act/ar-AA1OjMnl,,"Vance says administration will keep fighting to send National Guard to Chicago  NPRCircuit Court walks back judge’s block on Trump’s National Guard call-up in Chicago  PoliticoNational Guard troops in Illinois can remain federalized but can’t be deployed, appeals court rules  CNNHow do you feel about the arrival of National Guard troops in the Chicago area? Here's what you told us.  Chicago Sun-TimesGov. JB Pritzker points to Trump inconsistencies in deployment of National Guard to",,2025-10-12 18:14:28+00:00,msn.com,,588,,,2,36
1186,Woman breaks silence after viral post labels her Olive Garden ...,Bus,US,Technology,6,neutral,https://www.aol.com/articles/woman-breaks-silence-viral-post-154557626.html,,,,2025-10-12 18:08:32+00:00,aol.com,,596,,,2,37
1192,I was laid off by Microsoft and can't find a job. I'm weeks away from giving up my apartment and moving across the country to live with family.,Bus,US,Technology,6,neutral,https://www.msn.com/en-us/money/careersandeducation/i-was-laid-off-by-microsoft-and-can-t-find-a-job-i-m-weeks-away-from-giving-up-my-apartment-and-moving-across-the-country-to-live-with-family/ar-AA1Ojcby,,,,2025-10-12 17:02:01+00:00,msn.com,,598,,,2,38
1198,Israel Prepares to Receive Its Last Living Hostages Held by Hamas,Israel Prepares to Receive Its Last Living Hostages Held by Hamas  The Wall Street JournalLive updates: Israelis await release of hostages ahead of major Gaza summit in Egypt  CNNIsrael expects hostages to be freed from Gaza ‘in a few hours’ as ceasefire holds  AP NewsIsraelis and Palestinians Await Hostage-Prisoner Swap With Relief and Elation  The New York TimesIsrael says won't release prisoners,US,Technology,6.3,neutral,https://www.msn.com/en-us/news/world/israel-prepares-to-receive-its-last-living-hostages-held-by-hamas/ar-AA1Oj9YY,,Israel Prepares to Receive Its Last Living Hostages Held by Hamas  The Wall Street JournalLive updates: Israelis await release of hostages ahead of major Gaza summit in Egypt  CNNIsrael expects hostages to be freed from Gaza ‘in a few hours’ as ceasefire holds  AP NewsIsraelis and Palestinians Await Hostage-Prisoner Swap With Relief and Elation  The New York TimesIsrael says won't release prisoners,,2025-10-12 16:54:00+00:00,msn.com,,586,,,2,39
1183,Estonia closes road through Russian territory due to presence of Russian troops,Bus,US,Financial Services,6,neutral,https://www.yahoo.com/news/articles/estonia-closes-road-russian-territory-103303200.html,,,,2025-10-12 10:33:03+00:00,yahoo.com,,595,,,2,40
1128,China Flexed. Trump Hit Back. So Much for the Thaw.,"China blames Trump and US for escalating trade war  Financial TimesChina warns US of countermeasures if Trump doesn’t walk back 100% tariff threat  CNNXi’s Roar Back to US Export Curbs Exposes Rocky Path to Deal  Bloomberg.comBeijing blames US for raising trade tensions, defends rare earth curbs  ReutersCrypto bloodbath wipes out billions, but signs of stabiliza",US,Technology,8,neutral,https://www.nytimes.com/2025/10/11/world/asia/china-trump-tariff-threat.html,,"China blames Trump and US for escalating trade war  Financial TimesChina warns US of countermeasures if Trump doesn’t walk back 100% tariff threat  CNNXi’s Roar Back to US Export Curbs Exposes Rocky Path to Deal  Bloomberg.comBeijing blames US for raising trade tensions, defends rare earth curbs  ReutersCrypto bloodbath wipes out billions, but signs of stabiliza",,2025-10-11 00:00:00+00:00,nytimes.com,,544,,,2,41
1044,Trump orders Defense Dept. to issue military paychecks during shutdown,"Trump orders Defense Dept. to issue military paychecks during shutdown  The Washington PostTrump directs Hegseth to pay troops during ongoing government shutdown standoff as he rails against Schumer  Fox NewsPentagon will pay military troops, Trump says, shifting $8B  PoliticoGovernment shutdown continues as Trump directs Pentagon to use ""all available funds"" to pay troops  CBS NewsTrump says administration has ‘identified funds’ to ",US,Technology,6,neutral,https://www.msn.com/en-us/news/politics/trump-orders-defense-dept-to-issue-military-paychecks-during-shutdown/ar-AA1OhXOO,,"Trump orders Defense Dept. to issue military paychecks during shutdown  The Washington PostTrump directs Hegseth to pay troops during ongoing government shutdown standoff as he rails against Schumer  Fox NewsPentagon will pay military troops, Trump says, shifting $8B  PoliticoGovernment shutdown continues as Trump directs Pentagon to use ""all available funds"" to pay troops  CBS NewsTrump says administration has ‘identified funds’ to ",,2025-10-12 03:43:44+00:00,msn.com,,536,,,2,42
1065,"Appeals court restores Trump’s control over National Guard in Illinois, but blocks deployment","Appeals court bars Trump from deploying National Guard in Illinois  The Washington PostTrump cannot deploy National Guard to Illinois, appeals court rules  BBCAppeals Court Allows Federalized National Guard, But Leaves Block on Chicago Deployment in Place  The New York TimesAppeals court upholds ruling blocking Trump admin. from deploying National Guard in Illinois; Broadview ICE facility protest held  ABC7 ChicagoCircuit Court walks back judge’s block on Trump’s National Guard cal",US,Financial Services,6.8,neutral,https://www.msn.com/en-us/news/politics/appeals-court-restores-trump-s-control-over-national-guard-in-illinois-but-blocks-deployment/ar-AA1OhHy4,,"Appeals court bars Trump from deploying National Guard in Illinois  The Washington PostTrump cannot deploy National Guard to Illinois, appeals court rules  BBCAppeals Court Allows Federalized National Guard, But Leaves Block on Chicago Deployment in Place  The New York TimesAppeals court upholds ruling blocking Trump admin. from deploying National Guard in Illinois; Broadview ICE facility protest held  ABC7 ChicagoCircuit Court walks back judge’s block on Trump’s National Guard cal",,2025-10-12 03:16:00+00:00,msn.com,,542,,,2,43
1062,Five hospitalized after helicopter spins out of control and ...,Helicopter spins out of control into palm trees at popular California beach  The Guardian5 people injured after helicopter crashes in Huntington Beach  ABC7 Los Angeles5 hospitalized after helicopter crash in Huntington Beach  KTLA5 hospitalized after helicopter crashes in busy oceanfront area of Huntington Beach  CBS NewsDramatic footage of helicopter falling from the sky in Huntington Beach — and social me,US,Technology,7.5,neutral,https://ca.news.yahoo.com/five-hospitalized-helicopter-spins-control-040258971.html,,Helicopter spins out of control into palm trees at popular California beach  The Guardian5 people injured after helicopter crashes in Huntington Beach  ABC7 Los Angeles5 hospitalized after helicopter crash in Huntington Beach  KTLA5 hospitalized after helicopter crashes in busy oceanfront area of Huntington Beach  CBS NewsDramatic footage of helicopter falling from the sky in Huntington Beach — and social me,,2025-10-12 03:09:00+00:00,ca.news.yahoo.com,,541,,,2,44
